name,price,rating,sale_count
"<span class=""su-styled-text primary default"">Lenovo ThinkPad X12 Detachable Gen 1 I5-1130G7/256GB SSD/8GB win11</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$278.54</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$124.44 delivery</span> <span class=""su-styled-text secondary large"">Located in Australia</span> <span class=""su-styled-text primary bold large"">38 watchers</span>",,"<span class=""su-styled-text primary default"">Lenovo ThinkPad X12 Detachable Gen 1 I5-1130G7/256GB SSD/8GB win11</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Lenovo</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$278.54</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$124.44 delivery</span> <span class=""su-styled-text secondary large"">Located in Australia</span> <span class=""su-styled-text primary bold large"">38 watchers</span> <span class=""su-styled-text primary large"">refurbished_quality </span> <span class=""su-styled-text primary large"">99.6% positive (3K)</span>"
"<span class=""su-styled-text primary default"">HP PROBOOK 445R G6 14"" FULLHD AMD RYZEN 5 3500U 8CORE 8gb 256GB NVME AMD VEGA8</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$160.98</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$20.55 delivery</span> <span class=""su-styled-text secondary large"">Located in Italy</span>",,"<span class=""su-styled-text primary default"">HP PROBOOK 445R G6 14"" FULLHD AMD RYZEN 5 3500U 8CORE 8gb 256GB NVME AMD VEGA8</span> <span class=""su-styled-text secondary default"">Pre-Owned</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$160.98</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">+$20.55 delivery</span> <span class=""su-styled-text secondary large"">Located in Italy</span> <span class=""su-styled-text primary large"">logicfeed </span> <span class=""su-styled-text primary large"">92.4% positive (2.7K)</span>"
"<span class=""su-styled-text primary default"">Panasonic Let's Note CF-NX4 Laptop PC i3 4GB HDD500GB Win JP</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$125.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">43 watchers</span>",,"<span class=""su-styled-text primary default"">Panasonic Let's Note CF-NX4 Laptop PC i3 4GB HDD500GB Win JP</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Panasonic · </span> <span class=""su-styled-text secondary default"">320 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$125.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">43 watchers</span> <span class=""su-styled-text primary large"">nakanoyama-jpshop </span> <span class=""su-styled-text primary large"">99% positive (2.6K)</span>"
"<span class=""su-styled-text primary default"">Lenovo ThinkBook 14+ 2026 Laptop Intel Cor Ultra X7 358H 14.5-inch 3K Screen</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$1,695.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$110.00 delivery</span> <span class=""su-styled-text secondary large"">Located in China</span> <span class=""su-styled-text primary bold large"">7+ watchers</span>",,"<span class=""su-styled-text primary default"">Lenovo ThinkBook 14+ 2026 Laptop Intel Cor Ultra X7 358H 14.5-inch 3K Screen</span> <span class=""su-styled-text secondary default"">Brand New</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$1,695.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">+$110.00 delivery</span> <span class=""su-styled-text secondary large"">Located in China</span> <span class=""su-styled-text primary bold large"">7+ watchers</span> <span class=""su-styled-text primary large"">helloworld2003 </span> <span class=""su-styled-text primary large"">99.4% positive (2.1K)</span>"
"<span class=""su-styled-text primary default"">LENOVO Ford Diagnostic Laptop Full Forscan with License Vlinker Plug &amp; Play W11</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$276.51</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text positive bold large"">Free delivery in 2 days</span> <span class=""su-styled-text secondary large"">Located in United Kingdom</span> <span class=""su-styled-text primary bold large"">17 watchers</span>",,"<span class=""su-styled-text primary default"">LENOVO Ford Diagnostic Laptop Full Forscan with License Vlinker Plug &amp; Play W11</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Lenovo · </span> <span class=""su-styled-text secondary default"">250 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$276.51</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text positive bold large"">Free delivery in 2 days</span> <span class=""su-styled-text secondary large"">Located in United Kingdom</span> <span class=""su-styled-text primary bold large"">17 watchers</span> <span class=""su-styled-text primary large"">fitaurawholesale </span> <span class=""su-styled-text primary large"">99.4% positive (365)</span>"
"<span class=""su-styled-text primary default"">Dell Latitude 5420  14"" Laptop Intel Core i5-1135G7 8GB RAM 256GB SSD WIN 11 PRO</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$169.95</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span>","<div class=""x-star-rating""><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[1]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[1]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[2]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[2]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[3]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[3]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[4]-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-1[4]-0"" class=""icon icon--16"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-filled-16""></use></svg><!--M_fbd99063/--><!--M_fbd99063#s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-2-0--><svg data-marko-key=""@svg s0-2-54-0-9-8-4-4-0-3-0-4[13]-1-0-1-6-1-7-33-1-1-2-2-0"" class=""icon icon--16-colored"" focusable=""false"" aria-hidden=""true""><use href=""#icon-star-half-16-colored""></use></svg><!--M_fbd99063/--><span class=""clipped"">4.5 out of 5 stars.</span></div>","<span class=""su-styled-text primary default"">Dell Latitude 5420  14"" Laptop Intel Core i5-1135G7 8GB RAM 256GB SSD WIN 11 PRO</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Dell · </span> <span class=""su-styled-text secondary default"">256 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$169.95</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary large"">hawk_line </span> <span class=""su-styled-text primary large"">97.7% positive (42.8K)</span>"
"<span class=""su-styled-text primary default"">Asus ExpertBook B5602CB 16"" OLED Laptop - Intel i7-1260P, 16GB RAM, 1TB SSD</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$899.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span>",,"<span class=""su-styled-text primary default"">Asus ExpertBook B5602CB 16"" OLED Laptop - Intel i7-1260P, 16GB RAM, 1TB SSD</span> <span class=""su-styled-text secondary default"">Model# B5602CBN-XVE75</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">ASUS · </span> <span class=""su-styled-text secondary default"">1 TB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$899.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary large"">moovin_bear </span> <span class=""su-styled-text primary large"">100% positive (1.1K)</span>"
"<span class=""su-styled-text primary default"">Dell Latitude 5430  14” Intel i5-1145G7 2.6GHz  8GB RAM  256GB SSD  WIN 11 PRO</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$179.95</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">14 watchers</span>",,"<span class=""su-styled-text primary default"">Dell Latitude 5430  14” Intel i5-1145G7 2.6GHz  8GB RAM  256GB SSD  WIN 11 PRO</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Dell · </span> <span class=""su-styled-text secondary default"">256 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$179.95</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Shipping not specified</span> <span class=""su-styled-text secondary large"">Located in United States</span> <span class=""su-styled-text primary bold large"">14 watchers</span> <span class=""su-styled-text primary large"">hawk_line </span> <span class=""su-styled-text primary large"">97.7% positive (42.8K)</span>"
"<span class=""su-styled-text primary default"">Fujitsu Lifebook U939/B i5 8365U RAM 8GB SSD 128GB Win11Pro Tested W/AC</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$179.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">2 watchers</span>",,"<span class=""su-styled-text primary default"">Fujitsu Lifebook U939/B i5 8365U RAM 8GB SSD 128GB Win11Pro Tested W/AC</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Fujitsu</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$179.00</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">2 watchers</span> <span class=""su-styled-text primary large"">electric_japan_0 </span> <span class=""su-styled-text primary large"">100% positive (43)</span>"
"<span class=""su-styled-text primary default"">*READY TO SHIP* 2026 KOJIMA PRODUCTIONS ASUS ROG Flow Z13-KJP GZ302EA Laptop</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$4,999.98</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Taiwan</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">60 watchers</span>",,"<span class=""su-styled-text primary default"">*READY TO SHIP* 2026 KOJIMA PRODUCTIONS ASUS ROG Flow Z13-KJP GZ302EA Laptop</span> <span class=""su-styled-text secondary default"">Brand New · </span> <span class=""su-styled-text secondary default"">ASUS · </span> <span class=""su-styled-text secondary default"">1 TB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$4,999.98</span> <span class=""su-styled-text secondary large"">Buy It Now</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Taiwan</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">60 watchers</span> <span class=""su-styled-text primary large"">t-ai-wan </span> <span class=""su-styled-text primary large"">100% positive (4.5K)</span>"
"<span class=""su-styled-text primary default"">VAIO VJPG11C11N Sony Core 1.8Ghz RAM 8GB SSD 256GB Used Tested AC100V From Japan</span>","<span class=""su-styled-text primary bold large-1 s-card__price"">$166.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">23 sold</span>",,"<span class=""su-styled-text primary default"">VAIO VJPG11C11N Sony Core 1.8Ghz RAM 8GB SSD 256GB Used Tested AC100V From Japan</span> <span class=""su-styled-text secondary default"">Pre-Owned · </span> <span class=""su-styled-text secondary default"">Sony · </span> <span class=""su-styled-text secondary default"">256 GB</span> <span class=""su-styled-text primary bold large-1 s-card__price"">$166.00</span> <span class=""su-styled-text secondary large"">or Best Offer</span> <span class=""su-styled-text secondary large"">Free International Shipping</span> <span class=""su-styled-text secondary large"">Located in Japan</span> <span class=""su-styled-text secondary large"">Free returns</span> <span class=""su-styled-text negative bold large"">Last one</span> <span class=""su-styled-text primary bold large"">23 sold</span> <span class=""su-styled-text primary large"">nakanoyama-jpshop </span> <span class=""su-styled-text primary large"">99% positive (2.6K)</span>"
