id,adult,title,video,overview,softcore,genre_ids,popularity,vote_count,poster_path,release_date,vote_average,backdrop_path,original_title,original_language
29264,False,The Exterminating Angel,False,"After a lavish dinner party, the guests find themselves unable to depart... and, over the next few days, all of their elaborate societal pretenses and façades deteriorate as they are reduced to living like animals.",False,"[35, 18, 14]",1.5884,734,/qqZXHvBFxUpo8Pfbyvgh4SYMiWm.jpg,1962-05-16,7.926,/wJ4HyVZsbZRWH7BS3bLZsvO31rZ.jpg,El ángel exterminador,es
28978,False,The Circus,False,"Charlie, a wandering tramp, becomes a circus handyman - soon the star of the show - and falls in love with the circus owner's stepdaughter.",False,"[35, 10749, 18]",1.121,888,/3FywbVq2qGqbYHPCy2NJcOf0gmp.jpg,1928-01-06,7.925,/bgoeWIDk4Grlyyt7pdty56Uz8TJ.jpg,The Circus,en
8290,False,Don't Look Now... We're Being Shot At!,False,"During World War II, two French civilians and a downed British Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops – and the consequences of their own blunders.",False,"[35, 10752]",3.5478,1466,/91l4Sf3WJwrb0tSVPsOqnBXG8E6.jpg,1966-12-08,7.925,/bodTQ7K68AopK2uQumsrSVT9g4A.jpg,La Grande Vadrouille,fr
5925,False,The Great Escape,False,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",False,"[12, 18, 10752]",6.2141,2836,/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,1963-07-03,7.924,/3K0jhgkLebbkf5ANbfkplu1SmhU.jpg,The Great Escape,en
1646,False,Freedom Writers,False,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",False,"[80, 18]",3.4586,2421,/81AdeUQT99N0xPg3j6RVh0YGOTk.jpg,2007-01-05,7.924,/oVCyqxwLkRPJC51w89Dwp6VL9vk.jpg,Freedom Writers,en
489412,False,It's Such a Beautiful Day,False,Bill struggles to put together his shattered psyche.,False,"[16, 35]",1.4635,369,/hop0dsM4nxyNENGhBhpJWTCJ5rS.jpg,2012-08-24,7.917,/rA9QYI7yTV2F2AvaqBcq1vL3MOr.jpg,It's Such a Beautiful Day,en
13398,False,Tokyo Godfathers,False,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",False,"[16, 18, 35]",3.7123,1508,/sPC66btzQlzuRdPKiSDYZ5Hvxgc.jpg,2003-12-05,7.923,/mnppPdfdtKPNoRemzIZDwOKpgfv.jpg,東京ゴッドファーザーズ,ja
85,False,Raiders of the Lost Ark,False,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",False,"[12, 28]",15.7404,13619,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,7.923,/zPACwR32amTNvzId9qyapCWXYDJ.jpg,Raiders of the Lost Ark,en
6715,False,The Cure,False,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.",False,"[18, 10751]",2.3826,351,/vcSfab0S2gTm9302TfejcM2gzrg.jpg,1995-04-21,7.9,/cXliQvK1xSi9lSqP7qaBUyED1Az.jpg,The Cure,en
530254,False,The Witch: Part 1. The Subversion,False,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",False,"[28, 878]",9.8607,739,/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,2018-06-27,7.92,/f8ng3EDMLkuTMupe4TjgiJS1r0S.jpg,마녀,ko
9764,False,Dersu Uzala,False,"A military explorer meets and befriends a Goldi man in Russia’s unmapped forests. A deep and abiding bond evolves between the two men, one civilized in the usual sense, the other at home in the glacial Siberian woods.",False,"[12, 18]",2.4223,625,/bIOrDQ3Gg68k3qJAnRU7nIZr0BW.jpg,1975-08-02,7.92,/gLA1cUHcGGDO8pXYxhSljLId5wq.jpg,Дерсу Узала,ru
9323,False,Ghost in the Shell,False,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",False,"[28, 16, 878]",7.0966,3876,/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995-11-18,7.9,/jIpagj2Dud9g3ZVJFvaWikEWsYz.jpg,GHOST IN THE SHELL,ja
194,False,Amélie,False,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",False,"[35, 10749]",10.6454,12386,/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg,2001-04-25,7.92,/6n53UI4mX9QMfe2S0Pgt8mGebY1.jpg,Le Fabuleux Destin d'Amélie Poulain,fr
378108,False,In This Corner of the World,False,"Japan, 1943, during World War II. Young Suzu leaves her village near Hiroshima to marry and live with her in-laws in Kure, a military harbor. Her creativity to overcome deprivation quickly makes her indispensable at home. Inhabited by an ancestral wisdom, Suzu impregnates the simple gestures of everyday life with poetry and beauty. The many hardships, the loss of loved ones, the frequent air raids of the enemy, nothing alters her enthusiasm…",False,"[18, 16, 10749, 10752, 36]",3.1816,628,/9Z4H4M2F8OQTB04YC1Opds8MFBb.jpg,2016-11-12,7.9,/bh5jnK2SeUw7iTbg9QHIi24S01Q.jpg,この世界の片隅に,ja
38360,False,The Cranes Are Flying,False,"Veronika and Boris come together in Moscow shortly before World War II. Walking along the river, they watch cranes fly overhead, and promise to rendezvous before Boris leaves to fight. Boris misses the meeting and is off to the front lines, while Veronika waits patiently, sending letters faithfully. After her house is bombed, Veronika moves in with Boris' family, into the company of a cousin with his own intentions.",False,"[18, 10749, 10752]",2.2153,452,/foXYOdXEJ0rvtTDo4LLnsUnvPLB.jpg,1957-10-12,7.9,/r6bIGLFJ2ml9L970RNpuwDyb4Af.jpg,Летят журавли,ru
726684,False,Miraculous World: Shanghai - The Legend of Ladydragon,False,"On school break, Marinette heads to Shanghai to meet Adrien. But after arriving, Marinette loses all her stuff, including the Miraculous that allows her to turn into Ladybug!",False,"[16, 10751, 28, 12, 14]",2.9768,690,/ouUf9zIq8PzGROyWunyEhubfFMS.jpg,2021-05-15,7.913,/rlNnwObbMu5G2FaOUlacnUIdIIA.jpg,"Miraculous World : Shanghai, la légende de Ladydragon",fr
152532,False,Dallas Buyers Club,False,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",False,"[18, 36]",4.9491,9073,/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,2013-11-01,7.913,/sbVKj98cq0FztCukzu47bu0H8o7.jpg,Dallas Buyers Club,en
18438,False,Castaway on the Moon,False,"Mr. Kim is jobless, lost in debt and has been dumped by his girlfriend. He decides to end it all by jumping into the Han River – only to find himself washed up on a small, mid-river island. He soon abandons thoughts of suicide or rescue and begins a new life as a castaway. His antics catch the attention of a young woman whose apartment overlooks the river. Her discovery changes both their lives.",False,"[18, 35, 10749]",2.8565,731,/gGzovvmOEyNVUu4WEHtw9wfDsqI.jpg,2009-05-14,7.913,/t9T6jKk2TqDqzpWTCMSeMNjYcX7.jpg,김씨 표류기,ko
1050035,False,Monster,False,"After an outburst at school involving her son, a concerned single mother demands answers, triggering a sequence of deepening suspicion and turmoil.",False,"[9648, 53, 18]",9.9213,885,/kvUJUyUGOhEoiWWNH04IXoExPE2.jpg,2023-06-02,7.912,/dZJcOyRonN0Kb7kJR3DE3esGn16.jpg,怪物,ja
94047,False,My Way,False,"During the invasion of Normandy the photograph of a slim Korean man in German uniform was found. It transpired that the man had served as a soldier in the Japanese, Russian and German armies. His incredible story inspired director Kang Je-Gyu to create this epic war drama.",False,"[18, 28, 36, 10752]",5.2626,446,/3moPqIC1EBFilLI3YJNa5Nfel3e.jpg,2011-12-21,7.9,/4QHF7kAYjIpZ5U8A0amvhRkHlZ1.jpg,마이웨이,ko
150540,False,Inside Out,False,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",False,"[16, 10751, 12, 18, 35]",28.369,23438,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,7.91,/o3i6AfTcWAuNvzAUV3q5lOmi6Gx.jpg,Inside Out,en
354857,False,Regular Show: The Movie,False,"After a high school lab experiment goes horribly wrong, Mordecai and Rigby must go back in time to battle an evil volleyball coach in order to save the universe — and their friendship.",False,"[16, 35, 878, 12]",4.0989,432,/p44RoW4naoE1nlSGOqqT0J2pc09.jpg,2015-09-01,7.913,/An1FS6Baec7uogTcQyEYqruYAtM.jpg,Regular Show: The Movie,en
315465,False,The Boy and the Beast,False,"Kyuta, a boy living in Shibuya, and Kumatetsu, a lonesome beast from Jutengai, an imaginary world. One day, Kyuta forays into the imaginary world and, as he's looking for his way back, meets Kumatetsu who becomes his spirit guide. That encounter leads them to many adventures.",False,"[28, 12, 16, 18, 10751, 14]",4.3581,1602,/kRofx67xkbnJ6pAVcHdeMyBm4OM.jpg,2015-07-11,7.909,/8yniaG7C4iCm0VVTSShAPUZYM3Y.jpg,バケモノの子,ja
160885,False,Tel chi el telùn,False,A comedy show.,False,[35],0.1537,339,/428vjrQpsNWSutMkB9Zndp6nIBq.jpg,1999-05-12,7.909,/sjM53bnHHdVP3FmJCkP1K1BKRpA.jpg,Tel chi el telùn,it
33,False,Unforgiven,False,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",False,[37],7.4522,4942,/54roTwbX9fltg85zjsmrooXAs12.jpg,1992-08-07,7.909,/rvRGFevvZK48onX0PYI1eQLbuJd.jpg,Unforgiven,en
1084736,False,The Count of Monte Cristo,False,"Edmond Dantès becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d’If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him.",False,"[12, 28, 18]",8.9798,2018,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,2024-06-28,7.908,/bxT8jFcWNuWK5LmVo1oGhAm4dnZ.jpg,Le Comte de Monte-Cristo,fr
1892,False,Return of the Jedi,False,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, the Emperor prepares to crush the Rebellion with a more powerful Death Star, and the Rebel fleet mounts a massive attack on the space station. Luke Skywalker confronts Darth Vader in a final climactic duel before the evil Emperor.",False,"[12, 28, 878]",10.4623,16915,/jQYlydvHm3kUix1f8prMucrplhm.jpg,1983-05-25,7.908,/ziECpBRIyclmBNaFSWlvCfsKbMD.jpg,Return of the Jedi,en
829,False,Chinatown,False,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",False,"[80, 9648, 53]",5.3042,4252,/kZRSP3FmOcq0xnBulqpUQngJUXY.jpg,1974-06-20,7.908,/pyvkujOZ5qvY2NlQVC71flfgVWE.jpg,Chinatown,en
51482,False,Death Note Relight 1: Visions of a God,False,"When rogue shinigami Ryuk leaves his Death Note in the human world, he has no idea how far the one who finds it will take his new-found power. With the Death Note in hand, brilliant high school student Light Yagami vows to rid the world of evil. A recap of Death Note episodes 1–26, with alternate footage.",False,"[10770, 80, 18, 14, 53, 16]",4.0915,389,/qDhbGqjZ7yFwa7FMIzuiQTQMfEQ.jpg,2007-08-31,7.907,/lyQCUSslaE8fe4CHHKwXvTeudQf.jpg,DEATH NOTE リライト ～幻視する神～,ja
122906,False,About Time,False,"The night after another unsatisfactory New Year's party, Tim's father reveals to him that the men in their family have the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",False,"[18, 10749, 14]",11.9606,9257,/ls6zswrOZVhCXQBh96DlbnLBajM.jpg,2013-09-04,7.906,/einbto9qLXFx9QXxEHylaxDbKPx.jpg,About Time,en
20544,False,Something the Lord Made,False,A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,False,"[10770, 18]",2.3803,308,/lk2wEO6Rt3mnZmfRTu8wvYiGPmp.jpg,2004-05-30,7.904,/oT6z05HLXAfgD2CI3cPMuqG8OAW.jpg,Something the Lord Made,en
14836,False,Coraline,False,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",False,"[16, 10751, 14]",29.5442,8959,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05,7.9,/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,Coraline,en
20722,False,La Maison en Petits Cubes,False,La Maison en Petits Cubes tells the story of a grandfather's memories as he adds more blocks to his house to stem the flooding waters.,False,"[16, 18]",1.2138,462,/kNGiHnbAToF1iIkN2kOTCEEXtAc.jpg,2008-06-10,7.905,/1EfLDlkrcgSUgxVT56T9PGUGs5N.jpg,つみきのいえ,ja
118340,False,Guardians of the Galaxy,False,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",False,"[28, 878, 12]",8.6641,29684,/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,2014-07-30,7.905,/uLtVbjvS1O7gXL8lUOwsFOH4man.jpg,Guardians of the Galaxy,en
10728,False,Faust,False,God and Satan wager on the soul of a learned and prayerful alchemist as part of their eternal war over Earth.,False,"[14, 18, 27]",1.3546,393,/rN703hMFxmkZfyEzsXvFtuFhkXE.jpg,1926-10-13,7.902,/vBOKLF3nhdaKRiCvmdoIUTikG2X.jpg,Faust - Eine deutsche Volkssage,de
110,False,Three Colors: Red,False,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls.",False,"[18, 9648, 10749]",4.424,1543,/JHmsBiX1tjCKqAul1lzC20WcAW.jpg,1994-05-12,7.902,/pZcoSJUb3Lgr9Rzg2shg1PtTBP9.jpg,Trois couleurs : Rouge,fr
21334,False,Children of Heaven,False,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes. School awaits.",False,"[18, 10751]",2.2312,715,/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg,1997-08-01,7.9,/9W250lyDDC3P9AgW5ZKGRj7R2Pv.jpg,بچه‌های آسمان,fa
10242,False,What Ever Happened to Baby Jane?,False,A former vaudeville child star viciously torments her paraplegic sister in their decaying Hollywood mansion.,False,"[18, 27, 53]",2.4394,1156,/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg,1962-10-31,7.903,/gkXL5ka6ciU4A4KYSvLIAXtvh7k.jpg,What Ever Happened to Baby Jane?,en
1578,False,Raging Bull,False,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",False,"[18, 36]",5.5687,4755,/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg,1980-11-14,7.903,/tvNuhRlpRozDgsX1zR9gQ2aHv1X.jpg,Raging Bull,en
10674,False,Mulan,False,"When Imperial China calls one man from every family to defend the empire from invading Huns, a young woman disguises herself as a soldier to take her ailing father’s place. Facing ruthless invaders, brutal training, and the risk of execution if discovered, she must decide who she truly is— and what she’s willing to fight for.",False,"[16, 10751, 12]",14.839,10410,/jAbexAtB0aSfP5Ay4TpWHARyVnG.jpg,1998-06-18,7.902,/mUYV0ZdsDEliGaQahcQH1F3grsP.jpg,Mulan,en
