damage,alignment,num_units,street_no,crash_hour,crash_type,crash_month,report_type,road_defect,street_name,hit_and_run_i,injuries_fatal,injuries_total,work_zone_type,trafficway_type,device_condition,first_crash_type,injuries_unknown,street_direction,crash_day_of_week,weather_condition,beat_of_occurrence,lighting_condition,most_severe_injury,posted_speed_limit,roadway_surface_cond,injuries_no_indication,intersection_related_i,sec_contributory_cause,traffic_control_device,injuries_incapacitating,prim_contributory_cause,injuries_non_incapacitating,injuries_reported_not_evident
2,3,2.0,3340,11,1,2,2,1,219,1,0.0,0.0,,10,2,7,0.0,3,3,1,1134,3,2,30,0,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,5500,1,0,11,2,1,631,1,0.0,1.0,,10,1,0,0.0,2,1,6,225,1,4,30,5,5.0,1,24,14,0.0,6,0.0,1.0
2,3,2.0,10100,14,1,2,1,1,143,1,0.0,0.0,,12,2,0,0.0,3,5,1,1654,3,2,15,0,2.0,1,31,3,0.0,33,0.0,0.0
1,3,3.0,1,5,1,2,2,1,516,1,0.0,0.0,,12,2,7,0.0,3,2,1,1654,5,2,10,0,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,5500,13,1,2,1,5,631,1,0.0,0.0,,17,5,10,0.0,2,3,1,225,3,2,30,0,2.0,1,31,15,0.0,33,0.0,0.0
2,3,2.0,500,2,0,8,2,1,555,1,0.0,0.0,,6,1,16,0.0,2,7,1,1134,1,2,30,0,4.0,1,24,14,0.0,33,0.0,0.0
2,3,2.0,5900,17,1,8,1,1,631,1,0.0,0.0,,8,1,16,0.0,2,3,1,232,3,2,30,0,2.0,1,21,14,0.0,23,0.0,0.0
2,3,2.0,524,15,1,9,2,1,501,1,0.0,0.0,,6,1,10,0.0,3,2,1,1654,3,2,35,0,2.0,1,24,14,0.0,19,0.0,0.0
2,3,2.0,2,10,1,9,2,1,600,1,0.0,0.0,,11,2,15,0.0,3,6,1,1652,3,2,25,0,3.0,1,24,3,0.0,18,0.0,0.0
2,3,2.0,5500,14,0,9,1,1,631,1,0.0,1.0,,3,2,9,0.0,2,7,1,225,3,4,25,0,1.0,1,24,3,0.0,33,0.0,1.0
1,3,2.0,1,15,1,10,2,1,155,1,0.0,0.0,,6,1,16,0.0,1,7,1,1654,3,2,20,0,2.0,1,16,14,0.0,32,0.0,0.0
1,3,2.0,1,9,1,9,2,1,515,1,0.0,0.0,,12,2,7,0.0,3,7,1,1654,3,2,10,0,1.0,1,24,3,0.0,18,0.0,0.0
2,3,2.0,5502,16,1,9,2,1,319,1,0.0,0.0,,6,5,15,0.0,1,6,1,1613,3,2,30,0,2.0,1,31,14,0.0,22,0.0,0.0
1,3,2.0,1,5,1,8,2,1,600,1,0.0,0.0,,11,2,15,0.0,3,2,1,1651,3,2,30,0,3.0,1,24,3,0.0,25,0.0,0.0
2,3,2.0,6299,13,1,8,1,1,394,1,0.0,0.0,,2,1,15,0.0,2,3,1,331,3,2,30,0,2.0,1,24,14,0.0,23,0.0,0.0
2,3,5.0,6299,18,1,9,2,1,394,1,0.0,0.0,,3,1,10,0.0,2,4,1,331,3,2,30,0,5.0,1,24,14,0.0,33,0.0,0.0
2,3,2.0,240,20,0,8,2,1,430,0,0.0,0.0,,10,1,10,0.0,0,4,1,1834,1,2,30,0,6.0,1,2,3,0.0,27,0.0,0.0
0,3,2.0,2,18,1,9,2,5,600,1,0.0,0.0,,10,2,15,0.0,3,2,1,1652,1,2,10,0,2.0,1,24,3,0.0,33,0.0,0.0
1,3,2.0,516,11,1,9,2,1,501,1,0.0,0.0,,12,2,16,0.0,3,6,1,1654,3,2,10,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,1,7,1,9,2,1,600,1,0.0,0.0,,10,2,15,0.0,3,4,1,1651,3,2,25,0,2.0,1,27,3,0.0,18,0.0,0.0
2,3,1.0,6398,19,0,8,2,1,65,1,0.0,1.0,,10,2,2,0.0,3,6,1,811,3,4,30,0,0.0,1,31,3,0.0,33,0.0,1.0
2,3,2.0,151,9,0,9,2,1,155,1,0.0,1.0,,15,1,16,0.0,1,4,1,1654,3,3,30,0,1.0,1,31,13,0.0,18,1.0,0.0
2,3,2.0,11,10,1,10,2,1,155,1,0.0,0.0,,6,1,0,0.0,1,7,1,1654,3,2,30,0,2.0,1,24,14,0.0,3,0.0,0.0
1,3,2.0,5100,22,0,9,2,1,631,1,0.0,2.0,,16,5,16,0.0,2,6,1,225,1,4,30,0,0.0,1,31,14,0.0,33,0.0,2.0
0,3,1.0,1,13,1,9,2,1,600,1,0.0,0.0,,11,4,2,0.0,3,1,6,1651,3,2,20,0,1.0,1,24,5,0.0,12,0.0,0.0
1,3,2.0,8800,14,1,10,1,5,201,1,0.0,0.0,,3,2,15,0.0,2,4,1,412,3,2,45,5,2.0,1,31,3,0.0,23,0.0,0.0
2,3,2.0,501,0,0,10,2,5,555,1,0.0,0.0,,6,1,0,0.0,2,7,1,1135,1,2,30,0,1.0,1,31,14,0.0,18,0.0,0.0
2,3,2.0,8300,8,1,10,1,1,217,1,0.0,0.0,,10,2,15,0.0,2,2,1,424,3,2,20,0,2.0,1,24,3,0.0,23,0.0,0.0
2,3,1.0,10500,14,0,9,2,1,201,1,0.0,0.0,,3,2,2,0.0,2,1,6,432,3,2,45,5,1.0,1,34,3,0.0,12,0.0,0.0
2,3,2.0,5,14,1,9,1,1,600,1,0.0,0.0,,11,4,15,0.0,3,7,2,1655,3,2,20,0,2.0,1,24,5,0.0,25,0.0,0.0
2,3,2.0,3345,12,1,8,2,1,612,1,0.0,0.0,,8,2,11,0.0,2,7,1,211,3,2,30,0,2.0,1,15,3,0.0,21,0.0,0.0
1,3,2.0,93,20,1,9,2,5,155,1,0.0,0.0,,1,1,16,0.0,1,5,1,1654,1,2,30,0,2.0,1,16,14,0.0,24,0.0,0.0
2,3,2.0,173,9,1,9,2,1,155,1,0.0,0.0,,12,2,16,0.0,1,6,1,1654,3,2,15,0,2.0,1,17,3,0.0,18,0.0,0.0
2,3,2.0,8900,10,1,3,2,1,201,1,0.0,0.0,,3,1,15,0.0,2,1,1,423,3,2,35,0,2.0,1,31,5,0.0,22,0.0,0.0
2,3,2.0,5,6,1,3,2,1,600,1,0.0,0.0,,10,2,15,0.0,3,7,2,1655,2,2,25,0,2.0,1,10,3,0.0,18,0.0,0.0
2,3,2.0,6258,8,1,11,2,1,394,1,0.0,0.0,,3,1,10,0.0,2,6,9,331,3,2,30,3,2.0,1,24,14,0.0,36,0.0,0.0
1,3,2.0,10000,12,1,3,1,1,143,1,0.0,0.0,,8,2,10,0.0,3,3,1,1654,2,2,30,4,3.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,1,18,1,2,2,1,600,1,0.0,0.0,,11,2,7,0.0,3,5,1,1651,3,2,30,0,1.0,1,24,3,0.0,22,0.0,0.0
2,3,2.0,1,6,1,2,2,1,600,1,0.0,0.0,,10,2,15,0.0,3,2,1,1651,2,2,30,5,2.0,1,24,3,0.0,18,0.0,0.0
1,3,2.0,524,15,1,3,1,1,501,1,0.0,0.0,,12,2,7,0.0,3,5,1,1654,3,2,10,0,1.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,4051,8,1,3,1,1,319,1,0.0,0.0,,2,1,10,0.0,1,7,1,1632,3,2,30,0,5.0,1,31,14,0.0,19,0.0,0.0
1,3,2.0,3,6,0,2,2,1,600,1,0.0,1.0,,11,2,9,0.0,3,3,1,1653,3,3,30,0,1.0,1,31,3,0.0,33,1.0,0.0
2,3,2.0,342,12,1,9,1,5,429,1,0.0,0.0,,8,1,16,0.0,1,6,1,114,3,2,30,0,2.0,1,24,14,0.0,22,0.0,0.0
2,3,2.0,700,17,1,9,1,1,292,1,0.0,0.0,,8,2,15,0.0,3,4,1,2023,3,2,30,0,3.0,1,24,3,0.0,17,0.0,0.0
1,3,2.0,6250,17,1,8,1,1,631,1,0.0,0.0,,10,2,15,0.0,2,5,1,311,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
0,3,1.0,125,8,1,9,2,1,155,1,0.0,0.0,,11,5,5,0.0,1,7,1,1654,3,2,20,0,1.0,1,24,5,0.0,33,0.0,0.0
1,3,2.0,5400,16,1,9,1,1,631,1,0.0,0.0,,10,2,15,0.0,2,3,1,225,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,580,20,1,9,2,1,501,1,0.0,0.0,,12,2,7,0.0,3,1,1,1654,0,2,25,5,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,524,14,1,10,2,1,501,1,0.0,0.0,,15,1,10,0.0,3,5,1,1654,3,2,25,0,2.0,1,31,14,0.0,19,0.0,0.0
1,3,2.0,160,9,1,9,1,1,155,1,0.0,0.0,,3,2,10,0.0,1,3,1,1654,3,2,30,5,2.0,1,15,3,0.0,19,0.0,0.0
2,3,1.0,6299,19,0,9,2,3,394,1,0.0,1.0,CONSTRUCTION,3,2,2,0.0,2,2,1,331,1,3,40,0,0.0,1,24,7,0.0,29,1.0,0.0
2,3,2.0,524,11,0,9,2,1,501,1,0.0,1.0,,12,2,9,0.0,3,1,1,1654,3,3,15,0,1.0,1,19,3,0.0,18,1.0,0.0
1,3,2.0,2600,13,1,11,1,5,178,1,0.0,0.0,,12,2,7,0.0,2,2,1,1033,3,2,35,0,1.0,1,21,3,0.0,23,0.0,0.0
2,3,2.0,2556,5,1,4,1,1,178,1,0.0,0.0,,11,1,15,0.0,2,7,1,1033,2,2,30,0,2.0,1,31,14,0.0,22,0.0,0.0
2,3,1.0,11216,2,0,12,2,1,140,1,0.0,0.0,,8,2,2,0.0,2,1,1,433,1,2,30,0,1.0,1,31,3,0.0,33,0.0,0.0
2,3,1.0,4600,9,1,2,2,1,227,1,0.0,0.0,,11,2,2,0.0,2,6,1,221,3,2,30,0,1.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,615,2,1,10,2,1,178,1,0.0,0.0,,2,2,15,0.0,2,2,1,1135,1,2,35,0,2.0,1,10,3,0.0,18,0.0,0.0
2,3,2.0,1240,16,1,9,1,1,247,1,0.0,0.0,,8,2,15,0.0,3,5,1,1433,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,9253,14,1,3,1,5,267,1,0.0,0.0,,8,2,7,0.0,2,2,1,2222,3,2,20,0,1.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,6350,6,1,1,1,1,131,1,0.0,0.0,,2,2,0,0.0,2,5,1,725,1,2,30,0,2.0,1,24,3,0.0,12,0.0,0.0
1,3,2.0,2801,11,1,1,1,1,296,1,0.0,0.0,,11,2,7,0.0,3,3,1,1414,3,2,5,0,1.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,4140,15,1,10,2,5,291,1,0.0,0.0,,8,2,15,0.0,3,2,1,1712,3,2,30,0,3.0,1,24,3,0.0,22,0.0,0.0
2,3,2.0,97,22,1,1,1,1,434,1,0.0,0.0,,6,1,15,0.0,0,4,1,111,3,2,30,0,2.0,1,24,14,0.0,22,0.0,0.0
2,3,3.0,4404,14,0,8,2,1,580,1,0.0,0.0,,10,2,7,0.0,1,1,1,1724,3,2,20,0,1.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,2932,8,1,6,1,1,527,1,0.0,0.0,,6,1,16,0.0,3,4,6,2413,3,2,30,5,2.0,1,16,14,0.0,6,0.0,0.0
2,3,2.0,2545,10,0,2,2,1,92,1,0.0,2.0,,2,1,16,0.0,0,2,1,422,3,4,30,0,1.0,1,16,14,0.0,24,0.0,2.0
2,3,2.0,799,21,1,8,1,1,396,1,0.0,0.0,,10,1,15,0.0,1,6,1,1833,1,2,35,0,3.0,1,20,2,0.0,22,0.0,0.0
1,3,2.0,4705,13,1,2,1,1,368,1,0.0,0.0,,12,2,7,0.0,2,3,1,922,3,2,30,0,2.0,1,24,3,0.0,25,0.0,0.0
2,3,2.0,1600,9,0,8,2,1,89,1,0.0,1.0,,6,1,16,0.0,0,4,1,411,3,4,30,0,1.0,1,16,14,0.0,6,0.0,1.0
2,3,2.0,2034,6,1,5,1,1,559,1,0.0,0.0,,10,2,7,0.0,1,3,1,1413,3,2,30,0,1.0,1,24,3,0.0,33,0.0,0.0
1,3,2.0,1432,9,1,9,2,5,37,1,0.0,0.0,,8,5,7,0.0,3,4,1,1235,3,2,30,0,1.0,1,31,15,0.0,33,0.0,0.0
2,3,2.0,4441,12,1,4,1,1,245,1,0.0,0.0,,12,2,7,0.0,3,2,1,2524,3,2,10,0,1.0,1,24,3,0.0,33,0.0,0.0
0,3,2.0,5233,21,1,3,1,1,414,1,0.0,0.0,,12,2,10,0.0,1,6,1,2011,1,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,1325,9,0,4,2,1,124,1,0.0,1.0,,8,2,0,0.0,3,4,1,1932,3,3,20,0,2.0,1,31,3,0.0,33,1.0,0.0
2,3,2.0,2004,1,1,3,2,1,128,1,0.0,0.0,,8,2,10,0.0,3,1,1,1432,1,2,30,0,2.0,1,17,3,0.0,19,0.0,0.0
2,3,2.0,3951,13,1,12,1,1,319,1,0.0,0.0,,8,2,10,0.0,1,2,1,1632,3,2,35,0,4.0,1,15,3,0.0,19,0.0,0.0
1,3,2.0,2631,16,1,4,2,1,310,1,0.0,0.0,,10,2,15,0.0,3,1,1,2011,3,2,20,0,2.0,1,24,3,0.0,12,0.0,0.0
0,3,2.0,2350,8,1,11,2,6,644,1,0.0,0.0,,8,2,11,0.0,2,4,1,1034,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,5550,10,1,3,1,1,537,1,0.0,0.0,,8,2,15,0.0,2,6,1,813,3,2,30,0,2.0,1,21,3,0.0,18,0.0,0.0
2,3,2.0,5046,17,1,5,1,5,128,1,0.0,0.0,,8,5,15,0.0,3,7,10,2522,5,2,35,4,3.0,1,24,14,0.0,23,0.0,0.0
2,3,2.0,4701,6,1,1,1,1,623,1,0.0,0.0,,2,1,0,0.0,3,5,1,1113,1,2,20,0,2.0,1,24,13,0.0,25,0.0,0.0
1,3,2.0,6223,16,1,3,2,1,178,1,0.0,0.0,,8,2,0,0.0,1,4,1,2413,3,2,30,0,4.0,1,24,3,0.0,18,0.0,0.0
1,3,2.0,6400,17,1,1,1,1,554,1,0.0,0.0,,8,2,16,0.0,2,6,1,823,3,2,30,0,2.0,1,24,3,0.0,25,0.0,0.0
2,3,3.0,3100,15,1,9,1,1,632,1,0.0,0.0,,8,1,16,0.0,2,6,1,911,3,2,30,0,3.0,1,17,14,0.0,19,0.0,0.0
2,3,2.0,2101,22,0,7,2,1,103,1,0.0,2.0,,3,2,10,0.0,3,2,1,2221,1,3,30,0,0.0,1,31,3,0.0,17,2.0,0.0
0,3,2.0,2338,15,1,4,1,1,554,1,0.0,0.0,,8,1,16,0.0,1,2,6,1414,3,2,30,5,2.0,1,31,14,0.0,33,0.0,0.0
2,3,3.0,4343,20,1,10,1,5,527,1,0.0,0.0,,6,1,0,0.0,3,4,1,1711,1,2,30,0,4.0,1,31,14,0.0,6,0.0,0.0
1,3,2.0,4855,15,1,5,1,1,470,1,0.0,0.0,,8,2,16,0.0,3,2,1,1624,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,3155,10,1,11,1,5,380,1,0.0,0.0,,2,5,15,0.0,1,6,1,1412,3,2,35,0,2.0,1,31,15,0.0,33,0.0,0.0
0,3,2.0,6346,11,1,5,2,1,207,1,0.0,0.0,,6,1,8,0.0,1,1,1,2433,3,2,30,0,2.0,1,15,14,0.0,18,0.0,0.0
2,3,2.0,3216,18,1,1,1,5,319,1,0.0,0.0,,2,2,10,0.0,1,2,10,1631,3,2,30,4,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,3600,15,1,3,1,1,533,1,0.0,0.0,,8,2,15,0.0,3,3,1,2535,3,2,30,0,3.0,1,31,3,0.0,33,0.0,0.0
2,2,2.0,1000,15,1,5,1,1,394,1,0.0,0.0,,3,2,10,0.0,1,2,1,1824,3,2,40,0,3.0,1,24,3,0.0,19,0.0,0.0
2,3,2.0,811,9,1,8,1,1,114,1,0.0,0.0,,10,2,15,0.0,3,3,1,2232,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,7500,16,1,4,1,1,648,1,0.0,0.0,,2,1,10,0.0,2,3,1,414,3,2,35,0,2.0,1,31,14,0.0,33,0.0,0.0
1,3,2.0,2911,16,0,10,1,1,57,1,0.0,1.0,,8,2,11,0.0,3,5,1,922,3,3,30,0,1.0,1,19,3,0.0,21,1.0,0.0
2,3,2.0,3000,18,1,5,2,1,445,1,0.0,0.0,,0,2,11,0.0,3,4,1,831,3,2,10,0,4.0,1,19,3,0.0,21,0.0,0.0
2,3,2.0,4601,8,1,1,1,1,638,1,0.0,0.0,,8,2,7,0.0,3,5,1,1722,3,2,30,0,1.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,3700,10,0,2,2,1,65,1,0.0,0.0,,6,1,16,0.0,3,6,1,822,3,2,30,0,3.0,1,31,14,0.0,18,0.0,0.0
2,3,2.0,10598,6,0,8,2,5,478,1,0.0,0.0,,8,1,0,0.0,2,3,1,434,3,2,35,0,2.0,1,11,13,0.0,13,0.0,0.0
1,3,3.0,1114,13,1,12,2,1,57,1,0.0,0.0,,8,1,10,0.0,0,3,9,222,3,2,30,3,5.0,1,31,13,0.0,33,0.0,0.0
2,3,2.0,831,9,1,5,1,5,520,1,0.0,0.0,,10,2,7,0.0,1,6,6,1511,0,2,30,0,1.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,11050,15,1,10,1,1,368,1,0.0,0.0,,2,1,10,0.0,2,6,1,2211,3,2,30,0,3.0,1,24,14,0.0,23,0.0,0.0
0,2,2.0,1422,18,1,8,2,6,337,1,0.0,0.0,,8,4,13,0.0,1,5,1,1424,3,2,30,0,2.0,1,24,3,0.0,21,0.0,0.0
2,3,2.0,700,9,0,9,2,4,599,1,0.0,0.0,,2,1,0,0.0,3,2,1,124,3,2,30,0,3.0,1,15,14,0.0,6,0.0,0.0
1,3,2.0,10,16,1,5,1,1,241,1,0.0,0.0,,8,2,15,0.0,3,3,1,1832,3,2,30,0,3.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,759,14,1,10,1,1,5,1,0.0,0.0,,8,5,10,0.0,3,3,1,2232,3,2,30,0,2.0,1,31,14,0.0,33,0.0,0.0
2,3,2.0,3227,19,1,11,1,1,368,1,0.0,0.0,,8,2,16,0.0,1,2,1,1733,1,2,30,0,2.0,1,31,3,0.0,22,0.0,0.0
1,3,2.0,4402,17,1,7,2,1,388,1,0.0,0.0,,8,2,10,0.0,1,3,1,1722,3,2,30,0,5.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,2112,18,1,5,1,1,527,1,0.0,0.0,,12,2,0,0.0,3,2,1,2413,3,2,20,0,3.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,3538,0,1,3,2,1,256,1,0.0,0.0,,10,2,7,0.0,2,1,1,212,5,2,30,0,1.0,1,20,3,0.0,17,0.0,0.0
2,3,2.0,8200,16,0,12,1,1,131,1,0.0,1.0,,8,2,10,0.0,2,2,1,614,1,4,30,5,3.0,1,31,3,0.0,19,0.0,1.0
1,3,2.0,10925,15,1,9,2,1,313,1,0.0,0.0,,3,2,7,0.0,2,3,1,2233,3,2,30,0,1.0,1,31,3,0.0,17,0.0,0.0
2,3,2.0,2718,3,1,6,2,1,594,1,0.0,0.0,,8,2,7,0.0,3,4,1,1724,5,2,25,0,1.0,1,24,3,0.0,33,0.0,0.0
1,3,2.0,8334,21,1,7,2,1,377,1,0.0,0.0,,8,2,7,0.0,2,2,1,834,1,2,15,0,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,1589,17,1,11,1,1,445,1,0.0,0.0,,8,1,0,0.0,0,5,1,321,1,2,15,0,2.0,1,10,14,0.0,18,0.0,0.0
0,3,2.0,517,10,1,1,1,5,313,1,0.0,0.0,,8,5,15,0.0,1,6,1,1214,3,2,25,3,2.0,1,17,15,0.0,23,0.0,0.0
1,3,2.0,838,21,1,5,2,1,103,1,0.0,0.0,,3,1,16,0.0,3,3,1,613,1,2,30,0,3.0,1,16,14,0.0,18,0.0,0.0
2,3,2.0,3200,17,1,3,2,5,445,1,0.0,0.0,,15,1,16,0.0,3,4,1,831,3,2,30,0,2.0,1,31,14,0.0,18,0.0,0.0
2,3,2.0,401,12,0,7,2,1,131,1,0.0,0.0,,2,1,16,0.0,2,4,1,1231,3,2,30,0,2.0,1,15,14,0.0,6,0.0,0.0
2,3,2.0,2301,15,0,2,2,1,457,1,0.0,1.0,,8,1,9,0.0,2,4,6,132,1,1,30,5,1.0,1,31,13,1.0,18,0.0,0.0
0,3,2.0,800,9,1,11,1,1,395,1,0.0,0.0,,11,2,10,0.0,2,4,1,114,3,2,30,0,2.0,1,31,3,0.0,12,0.0,0.0
1,3,2.0,5061,15,0,1,2,5,385,1,0.0,1.0,,8,1,5,0.0,2,7,1,815,3,3,25,0,1.0,1,24,13,0.0,17,1.0,0.0
0,3,2.0,219,13,0,7,2,1,199,1,0.0,1.0,,2,2,9,0.0,3,5,1,1831,3,3,30,0,1.0,1,24,3,0.0,12,1.0,0.0
2,3,2.0,5200,14,0,2,2,1,204,1,0.0,3.0,,8,1,0,0.0,1,7,1,1621,3,1,30,0,1.0,1,31,14,3.0,6,0.0,0.0
1,3,2.0,1825,12,1,12,1,1,355,1,0.0,0.0,,2,2,10,0.0,3,7,3,1922,3,2,30,5,3.0,1,17,3,0.0,19,0.0,0.0
2,2,2.0,1931,12,1,12,2,1,378,1,0.0,0.0,,10,2,16,0.0,2,2,1,1012,3,2,30,0,4.0,1,24,3,0.0,3,0.0,0.0
0,3,2.0,159,7,1,2,2,1,616,1,0.0,0.0,,3,2,15,0.0,1,5,9,122,3,2,25,3,2.0,1,10,3,0.0,23,0.0,0.0
2,3,2.0,2753,14,1,2,2,1,489,1,0.0,0.0,,2,5,10,0.0,3,3,9,1423,3,2,30,3,2.0,1,24,14,0.0,19,0.0,0.0
2,3,3.0,3000,8,1,1,2,5,397,1,0.0,0.0,,11,2,15,0.0,1,2,1,1934,3,2,45,4,3.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,8523,10,1,8,2,1,538,1,0.0,0.0,,8,2,7,0.0,2,7,1,613,3,2,30,0,1.0,1,24,3,0.0,33,0.0,0.0
1,3,2.0,4747,17,1,11,1,1,537,1,0.0,0.0,,2,1,10,0.0,2,3,1,821,3,2,25,0,2.0,1,31,14,0.0,33,0.0,0.0
2,3,2.0,9500,3,1,12,1,5,361,1,0.0,0.0,,8,5,16,0.0,2,7,10,431,5,2,25,4,2.0,1,24,15,0.0,25,0.0,0.0
2,3,2.0,4807,0,1,10,2,5,234,1,0.0,0.0,,8,5,15,0.0,2,3,1,931,1,2,30,4,2.0,1,24,14,0.0,18,0.0,0.0
2,3,2.0,1,0,1,3,1,1,588,1,0.0,0.0,,8,1,10,0.0,1,1,1,112,1,2,30,0,3.0,1,24,14,0.0,33,0.0,0.0
1,3,1.0,3621,15,1,10,1,5,639,1,0.0,0.0,,10,2,2,0.0,1,1,1,1923,3,2,30,4,1.0,1,28,3,0.0,29,0.0,0.0
1,3,2.0,5601,16,0,1,2,1,368,1,0.0,1.0,,6,2,9,0.0,2,3,1,824,3,3,30,0,1.0,1,31,3,0.0,33,1.0,0.0
2,3,2.0,1000,12,1,10,1,5,623,1,0.0,0.0,,8,5,11,0.0,3,3,10,1224,5,2,30,4,2.0,1,31,15,0.0,33,0.0,0.0
2,3,3.0,234,23,0,9,2,1,182,1,0.0,1.0,,10,2,7,0.0,1,6,6,1214,1,4,30,5,1.0,1,15,3,0.0,22,0.0,1.0
2,3,2.0,459,17,1,6,1,1,204,1,0.0,0.0,,2,2,10,0.0,1,6,1,1111,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,3200,13,1,6,1,1,394,1,0.0,0.0,,8,1,16,0.0,1,6,1,1925,3,2,30,0,2.0,1,31,14,0.0,6,0.0,0.0
2,3,2.0,2401,12,1,10,1,1,234,1,0.0,0.0,,8,1,10,0.0,2,6,1,1034,3,2,30,0,2.0,1,22,14,0.0,19,0.0,0.0
0,3,2.0,755,11,1,10,2,1,173,1,0.0,0.0,,8,2,7,0.0,3,6,1,1915,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
0,3,2.0,655,13,1,7,1,1,394,1,0.0,0.0,,8,1,0,0.0,1,3,1,1834,3,2,40,0,3.0,1,20,14,0.0,33,0.0,0.0
2,3,2.0,2200,14,1,6,1,5,632,1,0.0,0.0,,6,1,16,0.0,2,6,1,1034,3,2,35,0,2.0,1,31,14,0.0,33,0.0,0.0
2,3,1.0,13535,2,0,11,2,5,603,1,0.0,0.0,,12,2,2,0.0,2,6,10,433,0,2,20,4,1.0,1,31,3,0.0,33,0.0,0.0
0,3,2.0,4626,0,1,4,2,1,367,1,0.0,0.0,,0,2,10,0.0,1,2,6,1722,0,2,15,5,3.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,1342,9,1,12,2,5,64,0,0.0,0.0,,8,2,15,0.0,0,6,6,234,3,2,30,5,3.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,11103,9,1,2,1,1,204,1,0.0,0.0,,8,1,10,0.0,2,2,1,2211,3,2,30,0,2.0,1,24,14,0.0,19,0.0,0.0
2,3,2.0,2405,11,0,4,2,1,247,1,0.0,0.0,,8,1,10,0.0,3,5,1,1212,3,2,30,0,2.0,1,31,14,0.0,33,0.0,0.0
0,3,2.0,4128,18,1,1,2,1,42,1,0.0,0.0,,8,1,10,0.0,3,2,1,1031,4,2,30,5,2.0,1,17,14,0.0,36,0.0,0.0
1,3,2.0,2416,20,1,9,1,1,388,1,0.0,0.0,,8,2,10,0.0,1,6,1,2524,1,2,30,0,2.0,1,24,3,0.0,19,0.0,0.0
2,3,2.0,1832,20,0,5,1,1,422,1,0.0,0.0,,10,2,7,0.0,1,1,1,2532,1,2,15,0,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,498,8,0,12,2,1,540,1,0.0,0.0,,10,1,16,0.0,3,2,1,121,3,2,30,0,2.0,1,10,14,0.0,23,0.0,0.0
2,3,2.0,328,11,1,2,2,1,6,1,0.0,0.0,,8,2,7,0.0,3,4,1,512,3,2,20,0,1.0,1,24,3,0.0,24,0.0,0.0
2,3,1.0,5001,13,1,4,2,1,569,1,0.0,0.0,,0,2,5,0.0,1,4,6,2024,3,2,15,5,1.0,1,24,3,0.0,33,0.0,0.0
1,3,2.0,1641,12,1,11,2,1,582,1,0.0,0.0,,10,2,7,0.0,2,5,1,1014,3,2,30,0,1.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,2626,17,1,3,2,1,70,1,0.0,0.0,,8,2,15,0.0,3,3,1,824,3,2,30,0,2.0,1,31,3,0.0,24,0.0,0.0
2,3,4.0,3243,7,1,3,2,5,121,1,0.0,0.0,,10,2,7,0.0,3,1,10,1713,5,2,30,5,1.0,1,31,3,0.0,19,0.0,0.0
2,3,1.0,3408,22,0,2,2,1,334,1,0.0,0.0,,0,3,2,0.0,3,3,1,1711,0,2,15,0,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,1564,10,1,2,2,1,313,1,0.0,0.0,,8,1,10,0.0,1,4,1,1822,3,2,35,0,2.0,1,31,14,0.0,2,0.0,0.0
0,3,2.0,3101,17,0,11,2,1,537,1,0.0,1.0,,1,1,9,0.0,2,5,1,1031,0,3,30,5,1.0,1,31,14,0.0,33,1.0,0.0
2,3,2.0,11656,21,0,6,2,1,313,1,0.0,1.0,,8,2,7,0.0,2,4,1,524,1,4,30,0,1.0,1,24,3,0.0,22,0.0,1.0
